date,symbol,open,high,low,close,Volume BTC,Volume USD
25/08/2020,BTC/USD,11750.4,11772.22,11112.75,11328.88,7073.693746,80137027.61
24/08/2020,BTC/USD,11653.7,11832.55,11588.61,11761.8,2887.058083,33956999.76
23/08/2020,BTC/USD,11678.17,11715.09,11524.7,11644.65,1632.870918,19014210.34
22/08/2020,BTC/USD,11527.81,11694.02,11367,11667.7,3401.421923,39686770.57
21/08/2020,BTC/USD,11857.18,11887.67,11485.49,11531.74,6391.179727,73701422.91
20/08/2020,BTC/USD,11762.18,11894.12,11675.29,11859.37,4191.757921,49711608.13
19/08/2020,BTC/USD,11950,12022.18,11574.4,11757.55,9401.501184,110538620.3
18/08/2020,BTC/USD,12301.27,12408.53,11823,11958.1,8818.187841,105448772
17/08/2020,BTC/USD,11916.83,12473,11771.44,12298.38,9778.328568,120257600.5
16/08/2020,BTC/USD,11858.6,11938.55,11685.97,11914.02,2494.170003,29715591.3
15/08/2020,BTC/USD,11771.97,11986.93,11667.7,11852.2,3983.17593,47209397.76
14/08/2020,BTC/USD,11797.55,11862,11652.01,11779.77,5526.796498,65104391.58
13/08/2020,BTC/USD,11567.74,11806.61,11270.91,11793.26,6839.551215,80660605.76
12/08/2020,BTC/USD,11386.5,11625,11150,11565.35,5668.601805,65559363.88
11/08/2020,BTC/USD,11896.37,11945.05,11130,11392.64,10470.68807,119288779.7
10/08/2020,BTC/USD,11684.6,12080,11510,11895.12,7701.728069,91612979.59
09/08/2020,BTC/USD,11767.93,11808.28,11527.92,11683.03,2649.489176,30954061.53
08/08/2020,BTC/USD,11601.75,11817.95,11527,11776.9,3983.748887,46916212.26
07/08/2020,BTC/USD,11770.26,11920,11219,11600.85,10503.36175,121847924.1
06/08/2020,BTC/USD,11759.9,11913.5,11575.57,11770.08,9855.994363,116005842.1
05/08/2020,BTC/USD,11193.48,11795.86,11094.35,11755.24,7514.791425,88338176.75
04/08/2020,BTC/USD,11236.39,11420,11000.79,11192.42,5522.110518,61805780.2
03/08/2020,BTC/USD,11074.92,11480,10933.26,11236.39,6984.67078,78482484.91
02/08/2020,BTC/USD,11808.21,12100,10559.59,11071.66,12656.41103,140127479.7
01/08/2020,BTC/USD,11357.98,11883.36,11228,11817.49,11195.80752,132306343.4
31/07/2020,BTC/USD,11110.84,11457.95,10973.8,11356.74,10417.50746,118308923.7
30/07/2020,BTC/USD,11105.01,11189,10832,11112.12,10456.84805,116197750.3
29/07/2020,BTC/USD,10931.91,11358.47,10855.81,11111.17,12452.86304,138365878.2
28/07/2020,BTC/USD,11049.4,11263.85,10583.48,10939.27,17062.3738,186649913.9
27/07/2020,BTC/USD,9941.25,11417.11,9933.77,11046.19,27736.83221,306386318.6
26/07/2020,BTC/USD,9712.45,10200,9657,9944.65,9090.214307,90398999.71
25/07/2020,BTC/USD,9549.34,9751.82,9532.79,9710.98,5065.449896,49190482.63
24/07/2020,BTC/USD,9614.85,9650.55,9474.35,9547.91,8012.905092,76506496.65
23/07/2020,BTC/USD,9537.23,9690,9453.38,9617.2,10413.94385,100152980.8
22/07/2020,BTC/USD,9395.98,9573,9280.8,9539.51,5520.762624,52665370.26
21/07/2020,BTC/USD,9161.77,9442.89,9152.23,9391.25,5559.47431,52210413.11
20/07/2020,BTC/USD,9213.15,9224.73,9128.21,9162.43,3064.807394,28081083.21
19/07/2020,BTC/USD,9175.7,9243.36,9106.3,9211.99,1585.399169,14604681.29
18/07/2020,BTC/USD,9150.51,9214.63,9122.72,9177.43,1358.28532,12465568.44
17/07/2020,BTC/USD,9134.44,9184.28,9073.53,9156.5,3593.49713,32903856.47
16/07/2020,BTC/USD,9191,9217.5,9026.51,9132.87,5541.853894,50613031.17
15/07/2020,BTC/USD,9256.33,9276.98,9153.38,9190.07,3810.048411,35014611.6
14/07/2020,BTC/USD,9234.19,9282.08,9095,9251.59,4479.910606,41446296.16
13/07/2020,BTC/USD,9304.94,9351.17,9190.49,9233.1,3875.173191,35779861.59
12/07/2020,BTC/USD,9234.07,9347.76,9153.48,9306.17,2037.15363,18958098
11/07/2020,BTC/USD,9291,9304.95,9180,9238.3,1453.165359,13424777.54
10/07/2020,BTC/USD,9234.91,9318.92,9053.14,9283.53,3910.32679,36301636.06
09/07/2020,BTC/USD,9441.76,9448.5,9157.11,9234.9,4575.44854,42253809.72
08/07/2020,BTC/USD,9257.21,9479.57,9228.91,9437.16,6275.546664,59223337.95
07/07/2020,BTC/USD,9346.9,9385.81,9201.78,9257.16,4702.825654,43534809.53
06/07/2020,BTC/USD,9077.18,9376.34,9060.5,9348.22,5361.352849,50119105.93
05/07/2020,BTC/USD,9142.16,9147.37,8905,9076.82,3067.877809,27846574.65
04/07/2020,BTC/USD,9053.87,9196,9045.94,9138.52,2180.372372,19925376.53
03/07/2020,BTC/USD,9091.68,9127.11,9027.17,9063.08,3510.003538,31811442.87
02/07/2020,BTC/USD,9230.97,9268.54,8939,9092.92,6866.048974,62432434.03
01/07/2020,BTC/USD,9136.89,9300,9089.8,9233.38,4321.565592,39902657.31
30/06/2020,BTC/USD,9187.85,9201.95,9060,9132.96,2781.631251,25404526.95
29/06/2020,BTC/USD,9118.8,9240.36,9014.92,9188.88,4942.72533,45418109.93
28/06/2020,BTC/USD,9008.33,9191.72,8933.06,9118.01,3231.857281,29468107.01
27/06/2020,BTC/USD,9158.13,9189,8830.63,9009.3,4399.676024,39638001.2
26/06/2020,BTC/USD,9237.98,9289.71,9024.61,9158.26,7912.383755,72463667.65
25/06/2020,BTC/USD,9286.3,9343.49,8989,9239.48,8701.246175,80394990.01
24/06/2020,BTC/USD,9617.88,9666.35,9193.99,9286.06,10072.57542,93534539.69
23/06/2020,BTC/USD,9688.26,9725.3,9571,9622.81,4866.114705,46825697.25
22/06/2020,BTC/USD,9287.89,9798.76,9267.2,9683.12,6615.645409,64060088.37
21/06/2020,BTC/USD,9355.93,9421.26,9271.52,9283.03,1435.211896,13323115.09
20/06/2020,BTC/USD,9287.6,9400,9138,9355.46,3071.793848,28738044.48
19/06/2020,BTC/USD,9374.83,9429.99,9225.15,9304.32,5305.907719,49367863.31
18/06/2020,BTC/USD,9459.82,9478.69,9250,9374.78,3997.012847,37471116.09
17/06/2020,BTC/USD,9530.62,9566.53,9230.32,9461.29,5902.36636,55843999.82
16/06/2020,BTC/USD,9435.41,9596.31,9374.9,9530.3,6864.218224,65418058.94
15/06/2020,BTC/USD,9329.99,9505.4,8900,9435.15,11765.11353,111005611
14/06/2020,BTC/USD,9478.93,9479.59,9235.01,9329.99,3477.252359,32442729.73
13/06/2020,BTC/USD,9465.92,9500,9345.71,9473.46,2938.682221,27839488.47
12/06/2020,BTC/USD,9265.95,9555,9230,9463.07,6934.135335,65618208.07
11/06/2020,BTC/USD,9894.32,9981.24,9078.91,9264.26,16389.44455,151836075.6
10/06/2020,BTC/USD,9782.3,10011.4,9578,9894.32,7107.201403,70320924.99
09/06/2020,BTC/USD,9786.64,9897.46,9566.81,9776.84,6922.797885,67683087.27
08/06/2020,BTC/USD,9759.04,9813.67,9645,9783,5379.078016,52623520.24
07/06/2020,BTC/USD,9673.08,9829.31,9356,9750.04,6762.651588,65936123.49
06/06/2020,BTC/USD,9616.17,9744.39,9525.76,9669.85,4047.269247,39136486.53
05/06/2020,BTC/USD,9791,9856.48,9592.74,9619.99,7157.370957,68853837.03
04/06/2020,BTC/USD,9668,9888,9430,9791.92,8938.768889,87527709.86
03/06/2020,BTC/USD,9522.52,9699.95,9380.99,9668.99,6928.763229,66994142.37
02/06/2020,BTC/USD,10203.64,10241.26,9135.68,9525.73,22725.11942,216473351.8
01/06/2020,BTC/USD,9444.61,10429.26,9416.5,10203.64,12109.1415,123557320.5
31/05/2020,BTC/USD,9705.1,9711.7,9373.96,9446.19,5697.998384,53824375.35
30/05/2020,BTC/USD,9428.52,9758.27,9326.28,9705.1,6781.841962,65818454.43
29/05/2020,BTC/USD,9581.49,9610,9330,9421.04,7226.7739,68083725.98
28/05/2020,BTC/USD,9209.99,9625.01,9105.79,9577.38,11523.40889,110364065.9
27/05/2020,BTC/USD,8835.79,9230.21,8810.99,9210,6867.671019,63251250.09
26/05/2020,BTC/USD,8903.22,9012,8690,8840.91,5923.005237,52364756.23
25/05/2020,BTC/USD,8710.12,8984.16,8630,8903.56,8919.92379,79419076.66
24/05/2020,BTC/USD,9183.93,9310.91,8669,8718.77,8855.477633,77208872.72
23/05/2020,BTC/USD,9171.96,9316.12,9084.83,9183.46,3477.278509,31933448.09
22/05/2020,BTC/USD,9062.25,9272.97,8924.91,9171.96,7261.284197,66600208.2
21/05/2020,BTC/USD,9505.61,9573.29,8800,9062.47,16879.82891,152972943.1
20/05/2020,BTC/USD,9776.3,9843.87,9100,9516.51,12351.42818,117542489.8
19/05/2020,BTC/USD,9730,9903.89,9455.05,9787.65,12149.68535,118916867.8
18/05/2020,BTC/USD,9672.95,9966.12,9451.2,9721.91,12362.32764,120185436.7
17/05/2020,BTC/USD,9377.79,9894.88,9326.53,9665.7,9515.79358,91976806.01
16/05/2020,BTC/USD,9307.43,9590,9216.08,9389.07,6170.096097,57931464.16
15/05/2020,BTC/USD,9809.91,9844.66,9112,9306.21,17324.1446,161222127.7
14/05/2020,BTC/USD,9323.73,9945.34,9254.85,9793.5,19936.18546,195245032.3
13/05/2020,BTC/USD,8816.99,9418.46,8804.47,9315.5,12762.85162,118892344.2
12/05/2020,BTC/USD,8574.19,8984.87,8534.97,8825.46,14010.26121,123646999.9
11/05/2020,BTC/USD,8740.88,9182.97,8181,8571.98,34465.18657,295434890
10/05/2020,BTC/USD,9527.31,9565.2,8109,8731.17,31639.42874,276249231.1
09/05/2020,BTC/USD,9809.04,9914,9515.4,9546.56,11278.63372,107672153.5
08/05/2020,BTC/USD,10008.19,10048.38,9725,9801.35,19203.48379,188220065.9
07/05/2020,BTC/USD,9163.63,10074,9030.03,10000,25012.90031,250129003.1
06/05/2020,BTC/USD,9040,9417.95,8921.03,9154.32,15110.94181,138330396.9
05/05/2020,BTC/USD,8889.24,9120,8760.1,9034.85,9592.134462,86663496.05
04/05/2020,BTC/USD,8924.14,8974.34,8528.42,8882.87,10018.975,88997252.45
03/05/2020,BTC/USD,8982.56,9207.82,8723.78,8915.98,9218.274909,82189954.72
02/05/2020,BTC/USD,8836,9022,8760,8983.79,5524.267066,49628855.22
01/05/2020,BTC/USD,8629.72,9075,8616.17,8832.44,11379.68574,100510391.5
30/04/2020,BTC/USD,8789.79,9485.26,8407,8627.32,24057.73934,207553815.7
29/04/2020,BTC/USD,7762.07,8970,7717.14,8790.32,26396.09716,232030140.8
28/04/2020,BTC/USD,7794.22,7798.42,7650,7767.79,7248.95597,56308367.69
27/04/2020,BTC/USD,7708.87,7813.68,7637.03,7786.41,6878.022538,53555103.47
26/04/2020,BTC/USD,7565,7718,7485,7701.73,5247.540818,40415142.54
25/04/2020,BTC/USD,7518.81,7723.77,7432.8,7547.56,3800.82773,28686975.34
24/04/2020,BTC/USD,7494.2,7612.91,7391.57,7505.53,7357.106707,55218985.1
23/04/2020,BTC/USD,7138.29,7756.69,7031.07,7484.58,14779.54814,110618710.4
22/04/2020,BTC/USD,6850.6,7171.26,6819.59,7137.79,6273.406315,44778256.86
21/04/2020,BTC/USD,6833,6950.98,6774.48,6854.98,5570.95619,38188793.27
20/04/2020,BTC/USD,7124.27,7220,6757.75,6841,11365.00932,77748028.74
19/04/2020,BTC/USD,7265.94,7276.21,7057.46,7126.4,4662.192092,33224645.73
18/04/2020,BTC/USD,7020.13,7306.15,7020.13,7262.26,5102.50262,37055700.67
17/04/2020,BTC/USD,7121.35,7158.22,6995.39,7024.19,8539.618351,59983901.82
16/04/2020,BTC/USD,6619,7224.18,6472.67,7111.67,15726.69637,111843074.8
15/04/2020,BTC/USD,6868.88,6940,6598.55,6619,8109.732343,53678318.38
14/04/2020,BTC/USD,6864.66,6991,6766.96,6879.75,7275.686574,50054904.71
13/04/2020,BTC/USD,6908.21,6914.01,6542.91,6864.22,10837.57453,74391495.86
12/04/2020,BTC/USD,6882.75,7201.76,6790.74,6908.24,7264.51928,50185042.67
11/04/2020,BTC/USD,6866.03,6955.59,6771.24,6883.18,3326.674762,22898101.19
10/04/2020,BTC/USD,7299.12,7306.1,6750.15,6877.03,10727.86686,73775862.21
09/04/2020,BTC/USD,7370.85,7376.59,7107.38,7293.93,8324.921773,60721396.67
08/04/2020,BTC/USD,7204.78,7428.95,7152,7367.36,8720.2105,64244930.03
07/04/2020,BTC/USD,7335.85,7469,7077,7202.73,11669.01427,84048759.12
06/04/2020,BTC/USD,6780.57,7376.59,6773.75,7352.43,13683.03789,100603578.3
05/04/2020,BTC/USD,6887.22,6914.01,6678.51,6775.2,3981.976924,26978690.06
04/04/2020,BTC/USD,6737.36,7014,6655.54,6879.61,6018.515632,41405040.33
03/04/2020,BTC/USD,6789.63,7047.96,6610,6742.57,10570.1064,71269682.33
02/04/2020,BTC/USD,6669.95,7236.39,6575.13,6801.99,17212.82067,117081434.1
01/04/2020,BTC/USD,6428.74,6710.21,6137.71,6652.07,11319.14794,75295764.42
31/03/2020,BTC/USD,6408.95,6527.24,6337.42,6421.14,6342.298327,40724785.48
30/03/2020,BTC/USD,5878.47,6630,5856,6407.77,14974.44416,95952794.07
29/03/2020,BTC/USD,6275.11,6278.24,5869,5870.9,9298.939051,54593141.28
28/03/2020,BTC/USD,6376.03,6376.03,6030.51,6253.08,11613.49398,72620106.95
27/03/2020,BTC/USD,6765.15,6872.67,6210,6376.03,10816.28557,68964961.25
26/03/2020,BTC/USD,6695.47,6798.89,6528.07,6760.72,7393.707234,49986784.37
25/03/2020,BTC/USD,6768.64,6989.04,6457.17,6692.22,16675.73512,111597688.1
24/03/2020,BTC/USD,6494.7,6893,6400.01,6768.64,19719.09402,133471448.6
23/03/2020,BTC/USD,5816.57,6629.79,5686.34,6493.51,19053.80456,123726070.5
22/03/2020,BTC/USD,6199.17,6419,5705,5813.15,10813.38457,62859826.51
21/03/2020,BTC/USD,6207.66,6461.91,5866.44,6187.78,11796.72657,72995548.73
20/03/2020,BTC/USD,6192.94,7139,5670,6210.14,30082.50248,186816552
19/03/2020,BTC/USD,5413,6433.98,5266.38,6181.18,24783.73487,153192726.3
18/03/2020,BTC/USD,5340.95,5452.43,5006.87,5406.92,22559.23113,121975958
17/03/2020,BTC/USD,5051.41,5569.9,4936,5324.99,17517.84242,93282335.71
16/03/2020,BTC/USD,5353.04,5353.04,4435.89,5033.42,34905.4636,175693858.6
15/03/2020,BTC/USD,5167.38,5965.77,5092.34,5343.64,16589.30386,88647267.7
14/03/2020,BTC/USD,5623.16,5663.01,5051,5169.37,15370.86815,79457704.69
13/03/2020,BTC/USD,4841.67,5990.35,3850,5622.74,54419.64134,305987494.1
12/03/2020,BTC/USD,7956.29,7969.9,4776.59,4841.67,58513.38919,283302521
11/03/2020,BTC/USD,7893.63,7988.78,7591.99,7934.57,7289.611453,57839932.35
10/03/2020,BTC/USD,7937.2,8158.42,7733.99,7885.92,8274.953757,65255623.33
09/03/2020,BTC/USD,8035.79,8191.13,7636,7936.25,12177.39425,96642845.12
08/03/2020,BTC/USD,8901.12,8901.12,7995.48,8033.7,9068.890402,72856744.82
07/03/2020,BTC/USD,9154.1,9219.13,8859.49,8893.93,2805.591571,24952735.04
06/03/2020,BTC/USD,9059,9187.85,8990.01,9153.79,4136.423394,37863951.1
05/03/2020,BTC/USD,8757.79,9169,8757.79,9066.65,6448.685673,58467975.96
04/03/2020,BTC/USD,8755.45,8850,8663.76,8753.28,3353.232522,29351783.17
03/03/2020,BTC/USD,8917.34,8921.8,8660.04,8755.45,4629.972286,40537490.85
02/03/2020,BTC/USD,8516,8980.34,8486.72,8917.34,6186.860889,55170342.08
01/03/2020,BTC/USD,8525,8756.11,8410,8528.95,4156.571739,35451192.54
29/02/2020,BTC/USD,8710,8805.06,8525,8527.74,2338.067856,19938434.78
28/02/2020,BTC/USD,8816.5,8900.94,8421.49,8703.84,6546.981228,56983877.09
27/02/2020,BTC/USD,8778.37,8974.75,8520,8816.5,9273.903664,81763371.65
26/02/2020,BTC/USD,9305.4,9369.99,8627.78,8779.36,11564.19794,101526256.9
25/02/2020,BTC/USD,9664.87,9682.73,9234.21,9305.4,6280.002955,58437939.5
24/02/2020,BTC/USD,9969.79,10027.66,9480,9652.58,5877.007708,56728287.06
23/02/2020,BTC/USD,9664.08,10024.08,9664.08,9965.21,3329.224336,33176419.65
22/02/2020,BTC/USD,9696.13,9722.39,9568.51,9668.13,2096.563536,20269848.82
21/02/2020,BTC/USD,9610.4,9773.2,9562.6,9696.13,4271.470743,41416735.61
20/02/2020,BTC/USD,9589.1,9706.27,9396.91,9612.76,6608.491079,63525838.71
19/02/2020,BTC/USD,10190.3,10300,9312,9595.72,9936.820681,95350948.95
18/02/2020,BTC/USD,9725.57,10288,9602.6,10185.17,6754.353941,68794243.13
17/02/2020,BTC/USD,9925.96,9973.45,9467.57,9697.15,5913.204926,57341235.14
16/02/2020,BTC/USD,9909.71,10051.24,9598.49,9912.89,4133.47675,40974700.34
15/02/2020,BTC/USD,10364.04,10408.04,9739,9899.78,5762.306345,57045565.11
14/02/2020,BTC/USD,10229.19,10398,10093.26,10364.04,6190.37749,64157319.93
13/02/2020,BTC/USD,10348.78,10500.5,10068,10228.67,9347.451284,95611994.52
12/02/2020,BTC/USD,10270.98,10495,10247.35,10348.78,6553.409427,67819792.41
11/02/2020,BTC/USD,9851.99,10383.9,9706.94,10268.98,8127.596363,83462124.5
10/02/2020,BTC/USD,10173.51,10199.85,9731.2,9850.01,7560.667891,74472654.33
09/02/2020,BTC/USD,9907.7,10178.54,9885.04,10173.97,4830.337877,49143712.65
08/02/2020,BTC/USD,9803.71,9948.97,9658.58,9902,3268.735547,32367019.39
07/02/2020,BTC/USD,9754.63,9878,9706.94,9803.42,4013.490967,39345937.62
06/02/2020,BTC/USD,9617.84,9859.57,9521,9754.63,7554.488675,73691241.86
05/02/2020,BTC/USD,9168.49,9775,9142.52,9618.42,8063.967938,77562630.5
04/02/2020,BTC/USD,9281,9348.6,9075,9159.37,4867.225459,44580718.85
03/02/2020,BTC/USD,9309.69,9615,9211.07,9288.09,4758.133504,44193972.22
02/02/2020,BTC/USD,9379.6,9474.28,9135,9329.39,3015.791589,28135495.89
01/02/2020,BTC/USD,9339.26,9464.16,9280.33,9377.17,1669.002462,15650519.82
31/01/2020,BTC/USD,9510.84,9529.35,9195.93,9327.85,5009.622307,46729005.44
30/01/2020,BTC/USD,9280.83,9570,9166.07,9500,7945.158779,75479008.4
29/01/2020,BTC/USD,9386.57,9443.96,9215.5,9289.18,6481.915946,60211683.97
28/01/2020,BTC/USD,8894.57,9413.24,8876,9400,9565.559355,89916257.94
27/01/2020,BTC/USD,8600,9004.35,8546.55,8894.54,9619.774743,85563471.24
26/01/2020,BTC/USD,8320,8600,8276.22,8590.48,6340.585776,54468675.3
25/01/2020,BTC/USD,8435.83,8437.47,8252.72,8329.5,2812.789952,23429133.91
24/01/2020,BTC/USD,8382.08,8530.7,8212.9,8422.13,6430.430233,54157919.38
23/01/2020,BTC/USD,8661.63,8665.95,8280,8378.44,8611.010788,72146837.22
22/01/2020,BTC/USD,8728.47,8792.98,8567.68,8655.93,3143.812123,27212617.67
21/01/2020,BTC/USD,8629.66,8778.66,8480,8717.89,3394.68916,29594526.68
20/01/2020,BTC/USD,8698.97,8740.54,8507.93,8625.17,4420.198252,38124961.36
19/01/2020,BTC/USD,8901.02,9188.1,8461.38,8696.6,8785.449927,76403543.84
18/01/2020,BTC/USD,8898.03,9000.1,8798.9,8908.53,3678.009266,32765655.89
17/01/2020,BTC/USD,8715.39,9015.22,8661.52,8892.63,9363.158926,83263107.96
16/01/2020,BTC/USD,8810.62,8852.35,8573.91,8710.15,6713.258476,58473488.32
15/01/2020,BTC/USD,8813.2,8903.2,8555,8809.17,8606.883399,75819499.04
14/01/2020,BTC/USD,8105.01,8895,8105.01,8813.04,17009.43193,149904804
13/01/2020,BTC/USD,8180.75,8196.81,8039,8105.01,4011.439096,32512753.99
12/01/2020,BTC/USD,8008.1,8190,7960,8180.76,2056.086754,16820352.27
11/01/2020,BTC/USD,8200,8286,8000,8016.22,3788.327314,30368065.18
10/01/2020,BTC/USD,7812.7,8200,7667,8200,8999.988257,73799903.71
09/01/2020,BTC/USD,8048.94,8048.94,7737.97,7806.78,5957.24424,46506895.19
08/01/2020,BTC/USD,8151.79,8463.57,7872.09,8044.44,11913.23248,95835283.91
07/01/2020,BTC/USD,7768.17,8220,7697.03,8159.01,12158.32281,99199877.41
06/01/2020,BTC/USD,7352.12,7817,7342.46,7762.74,6728.282778,52229909.85
05/01/2020,BTC/USD,7356.05,7495,7310,7356.7,2707.273855,19916601.57
04/01/2020,BTC/USD,7332.58,7396.1,7256.03,7344.48,3256.737353,23919042.36
03/01/2020,BTC/USD,6945.7,7402.31,6853.53,7338.91,8072.729087,59245032.23
02/01/2020,BTC/USD,7174.7,7184.94,6900,6950.56,3972.707954,27612545
01/01/2020,BTC/USD,7160.69,7237.35,7150,7178.68,1119.109693,8033730.372
31/12/2019,BTC/USD,7222.74,7302.35,7112.55,7168.36,2638.691309,18915089.23
30/12/2019,BTC/USD,7372.79,7384.9,7199,7220.24,3722.913349,26880327.88
29/12/2019,BTC/USD,7297.43,7524.46,7274.43,7385.54,2583.851342,19083137.44
28/12/2019,BTC/USD,7247.7,7349.65,7231,7296.24,1579.702726,11525890.22
27/12/2019,BTC/USD,7195.17,7255.37,7052,7246,4024.570866,29162040.49
26/12/2019,BTC/USD,7195.8,7432,7150,7188.3,3116.747152,22404113.55
25/12/2019,BTC/USD,7247.45,7266.81,7110.73,7195.79,1504.527513,10826264.03
24/12/2019,BTC/USD,7317.47,7431.1,7156,7251.52,4194.589803,30417151.85
23/12/2019,BTC/USD,7521.88,7692.98,7247.86,7316.17,6710.76736,49097114.84
22/12/2019,BTC/USD,7147.4,7530,7124.52,7509.7,3796.226081,28508519
21/12/2019,BTC/USD,7194.13,7194.13,7109.73,7147.4,1689.081995,12072544.65
20/12/2019,BTC/USD,7157.53,7218.11,7072.61,7194.11,3201.663923,23033122.44
19/12/2019,BTC/USD,7286.91,7372.12,7000,7149.57,5936.556345,42443825.15
18/12/2019,BTC/USD,6619.53,7449.68,6425,7286.91,12873.63439,93809015.19
17/12/2019,BTC/USD,6882.08,6938.77,6550,6612.3,7107.256385,46995311.4
16/12/2019,BTC/USD,7115.08,7147.91,6820,6882.19,5923.055479,40763593.19
15/12/2019,BTC/USD,7066.35,7225.23,7007,7115.08,1848.345728,13151127.72
14/12/2019,BTC/USD,7255.94,7269,7007.48,7059.03,2012.348906,14205231.3
13/12/2019,BTC/USD,7185.15,7302.35,7179.65,7257.47,3178.078496,23064809.34
12/12/2019,BTC/USD,7208.95,7296.19,7072.2,7188.42,4376.888993,31462916.37
11/12/2019,BTC/USD,7224.5,7271,7122.28,7207.42,3419.938965,24648936.5
10/12/2019,BTC/USD,7332.05,7400,7150.23,7216.07,4090.620929,29518206.97
09/12/2019,BTC/USD,7516.8,7666,7268.03,7340.52,6582.470312,48318754.97
08/12/2019,BTC/USD,7505.86,7580,7382.69,7524.26,1798.770413,13534416.27
07/12/2019,BTC/USD,7535.46,7638.88,7486.7,7502.65,2034.573719,15264694.51
06/12/2019,BTC/USD,7397.35,7618.99,7305.56,7541.79,4167.240163,31428450.19
05/12/2019,BTC/USD,7199.58,7500,7150.06,7390.42,4641.756789,34304532.21
04/12/2019,BTC/USD,7299.2,7772.71,7087.09,7197.78,7737.391535,55692042.04
03/12/2019,BTC/USD,7317.94,7415,7238.04,7300.43,2552.202298,18632174.22
02/12/2019,BTC/USD,7411.75,7431.07,7140.08,7309.64,4324.300163,31609077.44
01/12/2019,BTC/USD,7560.2,7560.2,7233.87,7412.66,5477.972908,40606350.65
30/11/2019,BTC/USD,7753.69,7815,7452.08,7550.67,5446.273513,41123014.03
29/11/2019,BTC/USD,7429.32,7870.35,7411.17,7753.69,7658.871602,59384516.15
28/11/2019,BTC/USD,7517.82,7659.92,7372.19,7436.72,6925.584897,51503635.72
27/11/2019,BTC/USD,7168.74,7676.27,6847.72,7527.84,15156.99193,114099410.2
26/11/2019,BTC/USD,7127.12,7344.91,7018.78,7159.22,7643.849568,54724000.71
25/11/2019,BTC/USD,6900.9,7380,6515,7122.14,18716.60131,133302254.9
24/11/2019,BTC/USD,7330.98,7349.68,6861.96,6908.36,6047.01776,41774975.61
23/11/2019,BTC/USD,7276.21,7356.49,7102.16,7320.39,5550.472228,40631621.39
22/11/2019,BTC/USD,7612.23,7714.7,6785,7285.85,20120.14647,146592369.1
21/11/2019,BTC/USD,8085.54,8116.92,7394.09,7611.51,9374.99957,71357902.98
20/11/2019,BTC/USD,8124.08,8231.04,8027.28,8088.44,2996.006192,24233016.32
19/11/2019,BTC/USD,8176.9,8197.77,7989.15,8121.63,4412.394642,35835836.69
18/11/2019,BTC/USD,8499.53,8508.4,8010.7,8170.65,4825.655625,39428743.13
17/11/2019,BTC/USD,8485.61,8631.6,8375,8499.31,2074.007701,17627634.4
16/11/2019,BTC/USD,8459.38,8539.53,8423,8484.63,1180.57339,10016728.4
15/11/2019,BTC/USD,8632.07,8799.03,8363,8463.49,5213.701414,44126109.78
14/11/2019,BTC/USD,8765.53,8791.78,8555,8636.9,3412.805815,29476062.55
13/11/2019,BTC/USD,8817,8839.46,8700,8755.24,3185.820989,27892627.35
12/11/2019,BTC/USD,8720.36,8872.47,8549,8813.91,4721.906107,41618455.45
11/11/2019,BTC/USD,9029.88,9075.32,8593,8720.36,6392.97506,55749043.99
10/11/2019,BTC/USD,8806.85,9142.33,8750.85,9024.49,2663.27825,24034727.94
09/11/2019,BTC/USD,8760.38,8876.94,8720,8812.21,2271.517922,20017092.94
08/11/2019,BTC/USD,9209.3,9253.39,8661,8767.37,9699.74677,85041268.84
07/11/2019,BTC/USD,9346.02,9373.48,9080,9199.36,3975.976617,36576440.25
06/11/2019,BTC/USD,9319.1,9448.19,9254.68,9344.78,4670.234657,43642315.42
05/11/2019,BTC/USD,9410.76,9485,9165.2,9320.14,4979.578992,46410373.34
04/11/2019,BTC/USD,9207,9586.5,9122.33,9410.76,4962.442315,46700353.64
03/11/2019,BTC/USD,9304.75,9384.32,9067,9207,2539.218331,23378583.17
02/11/2019,BTC/USD,9250.7,9396.91,9201.19,9304.75,2701.136963,25133404.15
01/11/2019,BTC/USD,9158.08,9303.53,9054.6,9250.45,6640.552385,61428097.81
31/10/2019,BTC/USD,9169.55,9438.61,8961.53,9150.07,10113.15941,92536116.52
30/10/2019,BTC/USD,9426.94,9437.06,8985.25,9159.94,8814.438048,80739723.66
29/10/2019,BTC/USD,9216.39,9573.35,9051.48,9426.94,9059.611579,85404414.77
28/10/2019,BTC/USD,9547.32,9950,9177.84,9216.44,14722.0186,135684601.1
27/10/2019,BTC/USD,9262.72,9819.92,9092.66,9557.08,17783.02516,169953794.1
26/10/2019,BTC/USD,8677.09,10350,8642.46,9252.75,38751.80025,358560719.8
25/10/2019,BTC/USD,7427,8784.29,7393.14,8662.66,19113.7955,165576311.7
24/10/2019,BTC/USD,7470.77,7512,7356,7435,4997.423094,37155840.7
23/10/2019,BTC/USD,8021.57,8052.04,7293.55,7470.77,13306.18266,99407430.24
22/10/2019,BTC/USD,8206.53,8314.77,7989.15,8025.9,5678.934831,45578563.06
21/10/2019,BTC/USD,8236.49,8352,8156,8213.65,4919.734168,40408974.55
20/10/2019,BTC/USD,7965.39,8314.77,7874.68,8235.74,6358.924991,52370452.9
19/10/2019,BTC/USD,7950.48,8096.76,7875,7960.49,3461.125292,27552253.28
18/10/2019,BTC/USD,8069.26,8120.77,7811.62,7955.08,5611.093537,44636697.98
